NCM8,NCM,IPI_raw,IPI_rate
57023200,5702.32.00,,
57023900,5702.39.00,,
57024100,5702.41.00,,
57024200,5702.42.00,,
57024900,5702.49.00,,
57025010,5702.50.10,,
57025020,5702.50.20,,
57025090,5702.50.90,,
57029100,5702.91.00,,
57029200,5702.92.00,,
57029900,5702.99.00,,
57031000,5703.10.00,,
57032100,5703.21.00,,
57032900,5703.29.00,,
57033100,5703.31.00,,
57033900,5703.39.00,,
57039000,5703.90.00,,
57041000,5704.10.00,,
57042000,5704.20.00,,
57049000,5704.90.00,,
57050000,5705.00.00,,
58011000,5801.10.00,,
58012100,5801.21.00,,
58012200,5801.22.00,,
58012300,5801.23.00,,
58012600,5801.26.00,,
58012700,5801.27.00,,
58013100,5801.31.00,,
58013200,5801.32.00,,
58013300,5801.33.00,,
58013600,5801.36.00,,
58013700,5801.37.00,,
58019000,5801.90.00,,
58021000,5802.10.00,,
58022000,5802.20.00,,
58023000,5802.30.00,,
58030010,5803.00.10,,
58030090,5803.00.90,,
58041010,5804.10.10,,
58041090,5804.10.90,,
58042100,5804.21.00,,
58042910,5804.29.10,,
58042990,5804.29.90,,
58043010,5804.30.10,,
58043090,5804.30.90,,
58050010,5805.00.10,,
58050020,5805.00.20,,
58050090,5805.00.90,,
58061000,5806.10.00,,
58062000,5806.20.00,,
58063100,5806.31.00,,
58063200,5806.32.00,,
58063900,5806.39.00,,
58064000,5806.40.00,,
58071000,5807.10.00,,
58079000,5807.90.00,,
58081000,5808.10.00,,
58089000,5808.90.00,,
58090000,5809.00.00,,
58101000,5810.10.00,,
58109100,5810.91.00,,
58109200,5810.92.00,,
58109900,5810.99.00,,
58110000,5811.00.00,,
59011000,5901.10.00,,
59019000,5901.90.00,,
59021010,5902.10.10,,
59021090,5902.10.90,,
59022000,5902.20.00,,
59029000,5902.90.00,,
59031000,5903.10.00,,
59032000,5903.20.00,,
59039000,5903.90.00,,
59041000,5904.10.00,,
59049000,5904.90.00,,
59050000,5905.00.00,,
59061000,5906.10.00,,
59069100,5906.91.00,,
59069900,5906.99.00,,
59070000,5907.00.00,,
59080000,5908.00.00,,
59090000,5909.00.00,,
59100000,5910.00.00,,
59111000,5911.10.00,,
59112010,5911.20.10,,
59112090,5911.20.90,,
59113100,5911.31.00,,
59113200,5911.32.00,,
59114000,5911.40.00,,
59119000,5911.90.00,,
60011010,6001.10.10,,
60011020,6001.10.20,,
60011090,6001.10.90,,
60012100,6001.21.00,,
60012200,6001.22.00,,
60012900,6001.29.00,,
60019100,6001.91.00,,
60019200,6001.92.00,,
60019900,6001.99.00,,
60024010,6002.40.10,,
60024020,6002.40.20,,
60024090,6002.40.90,,
60029010,6002.90.10,,
60029020,6002.90.20,,
60029090,6002.90.90,,
60031000,6003.10.00,,
60032000,6003.20.00,,
60033000,6003.30.00,,
60034000,6003.40.00,,
60039000,6003.90.00,,
60041011,6004.10.11,,
60041012,6004.10.12,,
60041013,6004.10.13,,
60041014,6004.10.14,,
60041031,6004.10.31,,
60041032,6004.10.32,,
60041033,6004.10.33,,
60041034,6004.10.34,,
60041041,6004.10.41,,
60041042,6004.10.42,,
60041043,6004.10.43,,
60041044,6004.10.44,,
60041091,6004.10.91,,
60041092,6004.10.92,,
60041093,6004.10.93,,
60041094,6004.10.94,,
60049010,6004.90.10,,
60049030,6004.90.30,,
60049040,6004.90.40,,
60049090,6004.90.90,,
60052100,6005.21.00,,
60052200,6005.22.00,,
60052300,6005.23.00,,
60052400,6005.24.00,,
60053500,6005.35.00,,
60053600,6005.36.00,,
60053700,6005.37.00,,
60053800,6005.38.00,,
60053900,6005.39.00,,
60054100,6005.41.00,,
60054200,6005.42.00,,
60054300,6005.43.00,,
60054400,6005.44.00,,
60059010,6005.90.10,,
60059090,6005.90.90,,
60061000,6006.10.00,,
60062100,6006.21.00,,
60062200,6006.22.00,,
60062300,6006.23.00,,
60062400,6006.24.00,,
60063110,6006.31.10,,
60063120,6006.31.20,,
60063130,6006.31.30,,
60063190,6006.31.90,,
60063210,6006.32.10,,
60063220,6006.32.20,,
60063230,6006.32.30,,
60063290,6006.32.90,,
60063310,6006.33.10,,
60063320,6006.33.20,,
60063330,6006.33.30,,
60063390,6006.33.90,,
60063410,6006.34.10,,
60063420,6006.34.20,,
60063430,6006.34.30,,
60063490,6006.34.90,,
60064100,6006.41.00,,
60064200,6006.42.00,,
60064300,6006.43.00,,
60064400,6006.44.00,,
60069000,6006.90.00,,
61012000,6101.20.00,,
61013000,6101.30.00,,
61019010,6101.90.10,,
61019090,6101.90.90,,
61021000,6102.10.00,,
61022000,6102.20.00,,
61023000,6102.30.00,,
61029000,6102.90.00,,
61031010,6103.10.10,,
61031020,6103.10.20,,
61031090,6103.10.90,,
61032200,6103.22.00,,
61032300,6103.23.00,,
61032910,6103.29.10,,
61032990,6103.29.90,,
61033100,6103.31.00,,
61033200,6103.32.00,,
61033300,6103.33.00,,
61033900,6103.39.00,,
61034100,6103.41.00,,
61034200,6103.42.00,,
61034300,6103.43.00,,
61034900,6103.49.00,,
61041300,6104.13.00,,
61041910,6104.19.10,,
61041920,6104.19.20,,
61041990,6104.19.90,,
61042200,6104.22.00,,
61042300,6104.23.00,,
61042910,6104.29.10,,
61042990,6104.29.90,,
61043100,6104.31.00,,
61043200,6104.32.00,,
61043300,6104.33.00,,
61043900,6104.39.00,,
61044100,6104.41.00,,
61044200,6104.42.00,,
61044300,6104.43.00,,
61044400,6104.44.00,,
61044900,6104.49.00,,
61045100,6104.51.00,,
61045200,6104.52.00,,
61045300,6104.53.00,,
61045900,6104.59.00,,
61046100,6104.61.00,,
61046200,6104.62.00,,
61046300,6104.63.00,,
61046900,6104.69.00,,
61051000,6105.10.00,,
61052000,6105.20.00,,
61059000,6105.90.00,,
61061000,6106.10.00,,
61062000,6106.20.00,,
61069000,6106.90.00,,
61071100,6107.11.00,,
61071200,6107.12.00,,
61071900,6107.19.00,,
61072100,6107.21.00,,
61072200,6107.22.00,,
61072900,6107.29.00,,
61079100,6107.91.00,,
61079910,6107.99.10,,
61079990,6107.99.90,,
61081100,6108.11.00,,
61081900,6108.19.00,,
61082100,6108.21.00,,
61082200,6108.22.00,,
61082900,6108.29.00,,
61083100,6108.31.00,,
61083200,6108.32.00,,
61083900,6108.39.00,,
61089100,6108.91.00,,
61089200,6108.92.00,,
61089900,6108.99.00,,
61091000,6109.10.00,,
61099000,6109.90.00,,
61101100,6110.11.00,,
61101200,6110.12.00,,
61101900,6110.19.00,,
61102000,6110.20.00,,
61103000,6110.30.00,,
61109000,6110.90.00,,
61112000,6111.20.00,,
61113000,6111.30.00,,
61119010,6111.90.10,,
61119090,6111.90.90,,
61121100,6112.11.00,,
61121200,6112.12.00,,
61121900,6112.19.00,,
61122000,6112.20.00,,
61123100,6112.31.00,,
61123900,6112.39.00,,
61124100,6112.41.00,,
61124900,6112.49.00,,
61130000,6113.00.00,,
61142000,6114.20.00,,
61143000,6114.30.00,,
61149010,6114.90.10,,
61149090,6114.90.90,,
61151011,6115.10.11,,
61151012,6115.10.12,,
61151013,6115.10.13,,
61151014,6115.10.14,,
61151019,6115.10.19,,
61151021,6115.10.21,,
61151022,6115.10.22,,
61151029,6115.10.29,,
61151091,6115.10.91,,
61151092,6115.10.92,,
61151093,6115.10.93,,
61151099,6115.10.99,,
61152100,6115.21.00,,
61152200,6115.22.00,,
61152910,6115.29.10,,
61152920,6115.29.20,,
61152990,6115.29.90,,
61153010,6115.30.10,,
61153020,6115.30.20,,
61153090,6115.30.90,,
61159400,6115.94.00,,
61159500,6115.95.00,,
61159600,6115.96.00,,
61159900,6115.99.00,,
61161000,6116.10.00,,
61169100,6116.91.00,,
61169200,6116.92.00,,
61169300,6116.93.00,,
61169900,6116.99.00,,
61171000,6117.10.00,,
61178010,6117.80.10,,
61178090,6117.80.90,,
61179000,6117.90.00,,
62012000,6201.20.00,,
62013000,6201.30.00,,
62014000,6201.40.00,,
62019000,6201.90.00,,
62022000,6202.20.00,,
62023000,6202.30.00,,
62024000,6202.40.00,,
62029000,6202.90.00,,
62031100,6203.11.00,,
62031200,6203.12.00,,
62031900,6203.19.00,,
62032200,6203.22.00,,
62032300,6203.23.00,,
62032910,6203.29.10,,
62032990,6203.29.90,,
62033100,6203.31.00,,
62033200,6203.32.00,,
62033300,6203.33.00,,
62033900,6203.39.00,,
62034100,6203.41.00,,
62034200,6203.42.00,,
62034300,6203.43.00,,
62034900,6203.49.00,,
62041100,6204.11.00,,
62041200,6204.12.00,,
62041300,6204.13.00,,
62041900,6204.19.00,,
62042100,6204.21.00,,
62042200,6204.22.00,,
62042300,6204.23.00,,
62042900,6204.29.00,,
62043100,6204.31.00,,
62043200,6204.32.00,,
62043300,6204.33.00,,
62043900,6204.39.00,,
62044100,6204.41.00,,
62044200,6204.42.00,,
62044300,6204.43.00,,
62044400,6204.44.00,,
62044900,6204.49.00,,
62045100,6204.51.00,,
62045200,6204.52.00,,
62045300,6204.53.00,,
62045900,6204.59.00,,
62046100,6204.61.00,,
62046200,6204.62.00,,
62046300,6204.63.00,,
62046900,6204.69.00,,
62052000,6205.20.00,,
62053000,6205.30.00,,
62059010,6205.90.10,,
62059090,6205.90.90,,
62061000,6206.10.00,,
62062000,6206.20.00,,
62063000,6206.30.00,,
62064000,6206.40.00,,
62069000,6206.90.00,,
62071100,6207.11.00,,
62071900,6207.19.00,,
62072100,6207.21.00,,
62072200,6207.22.00,,
62072900,6207.29.00,,
62079100,6207.91.00,,
62079910,6207.99.10,,
62079990,6207.99.90,,
62081100,6208.11.00,,
62081900,6208.19.00,,
62082100,6208.21.00,,
62082200,6208.22.00,,
62082900,6208.29.00,,
62089100,6208.91.00,,
62089200,6208.92.00,,
62089900,6208.99.00,,
62092000,6209.20.00,,
62093000,6209.30.00,,
62099010,6209.90.10,,
62099090,6209.90.90,,
62101000,6210.10.00,,
62102000,6210.20.00,,
62103000,6210.30.00,,
62104000,6210.40.00,,
62105000,6210.50.00,,
62111100,6211.11.00,,
62111200,6211.12.00,,
62112000,6211.20.00,,
62113200,6211.32.00,,
62113300,6211.33.00,,
62113910,6211.39.10,,
62113990,6211.39.90,,
62114200,6211.42.00,,
62114300,6211.43.00,,
62114900,6211.49.00,,
62121000,6212.10.00,,
62122000,6212.20.00,,
62123000,6212.30.00,,
62129000,6212.90.00,,
62132000,6213.20.00,,
62139010,6213.90.10,,
62139090,6213.90.90,,
62141000,6214.10.00,,
62142000,6214.20.00,,
62143000,6214.30.00,,
62144000,6214.40.00,,
62149010,6214.90.10,,
62149090,6214.90.90,,
62151000,6215.10.00,,
62152000,6215.20.00,,
62159000,6215.90.00,,
62160000,6216.00.00,,
62171000,6217.10.00,,
62179000,6217.90.00,,
63011000,6301.10.00,,
63012000,6301.20.00,,
63013000,6301.30.00,,
63014000,6301.40.00,,
63019000,6301.90.00,,
63021000,6302.10.00,,
63022100,6302.21.00,,
63022200,6302.22.00,,
63022900,6302.29.00,,
63023100,6302.31.00,,
63023200,6302.32.00,,
63023900,6302.39.00,,
63024000,6302.40.00,,
63025100,6302.51.00,,
63025300,6302.53.00,,
63025910,6302.59.10,,
63025990,6302.59.90,,
63026000,6302.60.00,,
63029100,6302.91.00,,
63029300,6302.93.00,,
63029910,6302.99.10,,
63029990,6302.99.90,,
63031200,6303.12.00,,
63031910,6303.19.10,,
63031990,6303.19.90,,
63039100,6303.91.00,,
63039200,6303.92.00,,
63039900,6303.99.00,,
63041100,6304.11.00,,
63041910,6304.19.10,,
63041990,6304.19.90,,
63042000,6304.20.00,,
63049100,6304.91.00,,
63049200,6304.92.00,,
63049300,6304.93.00,,
63049900,6304.99.00,,
63051000,6305.10.00,,
63052000,6305.20.00,,
63053200,6305.32.00,,
63053310,6305.33.10,,
63053390,6305.33.90,,
63053900,6305.39.00,,
63059000,6305.90.00,,
63061200,6306.12.00,,
63061910,6306.19.10,,
63061990,6306.19.90,,
63062200,6306.22.00,,
63062910,6306.29.10,,
63062990,6306.29.90,,
63063010,6306.30.10,,
63063090,6306.30.90,,
63064010,6306.40.10,,
63064090,6306.40.90,,
63069000,6306.90.00,,
63071000,6307.10.00,,
63072000,6307.20.00,,
63079010,6307.90.10,,
63079020,6307.90.20,,
63079090,6307.90.90,,
63080000,6308.00.00,,
63090010,6309.00.10,NT,0.0
63090090,6309.00.90,NT,0.0
63101000,6310.10.00,NT,0.0
63109000,6310.90.00,NT,0.0
64011000,6401.10.00,,
64019200,6401.92.00,,
64019910,6401.99.10,,
64019990,6401.99.90,,
64021200,6402.12.00,,
64021900,6402.19.00,,
64022000,6402.20.00,,
64029110,6402.91.10,,
64029190,6402.91.90,,
64029910,6402.99.10,,
64029990,6402.99.90,,
64031200,6403.12.00,,
64031900,6403.19.00,,
64032000,6403.20.00,,
64034000,6403.40.00,,
64035110,6403.51.10,,
64035190,6403.51.90,,
64035910,6403.59.10,,
64035990,6403.59.90,,
64039110,6403.91.10,,
64039190,6403.91.90,,
64039910,6403.99.10,,
64039990,6403.99.90,,
64041100,6404.11.00,,
64041900,6404.19.00,,
64042000,6404.20.00,,
64051010,6405.10.10,,
64051020,6405.10.20,,
64051090,6405.10.90,,
64052000,6405.20.00,,
64059000,6405.90.00,,
64061000,6406.10.00,,
64062000,6406.20.00,,
64069010,6406.90.10,,
64069020,6406.90.20,,
64069090,6406.90.90,,
65010000,6501.00.00,,
65020010,6502.00.10,,
65020090,6502.00.90,,
65040010,6504.00.10,,
65040090,6504.00.90,,
65050011,6505.00.11,,
65050012,6505.00.12,,
65050019,6505.00.19,,
65050021,6505.00.21,,
65050022,6505.00.22,,
65050029,6505.00.29,,
65050031,6505.00.31,,
65050032,6505.00.32,,
65050039,6505.00.39,,
65050090,6505.00.90,,
65061000,6506.10.00,,
65069100,6506.91.00,,
65069900,6506.99.00,,
65070000,6507.00.00,,
66011000,6601.10.00,,
66019110,6601.91.10,,
66019190,6601.91.90,,
66019900,6601.99.00,,
66020000,6602.00.00,,
66032000,6603.20.00,,
66039000,6603.90.00,,
67010000,6701.00.00,,
67021000,6702.10.00,,
67029000,6702.90.00,,
67030000,6703.00.00,,
67041100,6704.11.00,,
67041900,6704.19.00,,
67042000,6704.20.00,,
67049000,6704.90.00,,
68010000,6801.00.00,,
68021000,6802.10.00,,
68022100,6802.21.00,,
68022300,6802.23.00,,
68022900,6802.29.00,,
68029100,6802.91.00,,
68029200,6802.92.00,,
68029310,6802.93.10,,
68029390,6802.93.90,,
68029910,6802.99.10,,
68029990,6802.99.90,,
68030000,6803.00.00,,
68041000,6804.10.00,,
68042111,6804.21.11,,
68042119,6804.21.19,,
68042190,6804.21.90,,
68042211,6804.22.11,,
68042219,6804.22.19,,
68042290,6804.22.90,,
68042300,6804.23.00,,
68043000,6804.30.00,,
68051000,6805.10.00,,
68052000,6805.20.00,,
68053010,6805.30.10,,
68053020,6805.30.20,,
68053090,6805.30.90,,
68061000,6806.10.00,,
68062000,6806.20.00,,
68069010,6806.90.10,,
68069090,6806.90.90,,
68071000,6807.10.00,,
68079000,6807.90.00,,
68080000,6808.00.00,,
68091100,6809.11.00,,
68091900,6809.19.00,,
68099000,6809.90.00,,
68101100,6810.11.00,,
68101900,6810.19.00,,
68109100,6810.91.00,,
68109900,6810.99.00,,
68114000,6811.40.00,,
68118100,6811.81.00,,
68118200,6811.82.00,,
68118900,6811.89.00,,
68128000,6812.80.00,,
68129100,6812.91.00,,
68129910,6812.99.10,,
68129920,6812.99.20,,
68129930,6812.99.30,,
68129990,6812.99.90,,
68132000,6813.20.00,,
68138110,6813.81.10,,
68138190,6813.81.90,,
68138910,6813.89.10,,
68138990,6813.89.90,,
68141000,6814.10.00,,
68149000,6814.90.00,,
68151100,6815.11.00,,
68151200,6815.12.00,,
68151300,6815.13.00,,
68151900,6815.19.00,,
68152000,6815.20.00,,
68159110,6815.91.10,,
68159190,6815.91.90,,
68159911,6815.99.11,,
68159912,6815.99.12,,
68159913,6815.99.13,,
68159914,6815.99.14,,
68159919,6815.99.19,,
68159990,6815.99.90,,
69010000,6901.00.00,,
69021011,6902.10.11,,
69021018,6902.10.18,,
69021019,6902.10.19,,
69021090,6902.10.90,,
69022010,6902.20.10,,
69022091,6902.20.91,,
69022092,6902.20.92,,
69022093,6902.20.93,,
69022099,6902.20.99,,
69029010,6902.90.10,,
69029020,6902.90.20,,
69029030,6902.90.30,,
69029040,6902.90.40,,
69029090,6902.90.90,,
69031011,6903.10.11,,
69031012,6903.10.12,,
69031019,6903.10.19,,
69031020,6903.10.20,,
69031030,6903.10.30,,
69031040,6903.10.40,,
69031090,6903.10.90,,
69032010,6903.20.10,,
69032020,6903.20.20,,
69032030,6903.20.30,,
69032090,6903.20.90,,
69039011,6903.90.11,,
69039012,6903.90.12,,
69039019,6903.90.19,,
69039091,6903.90.91,,
69039092,6903.90.92,,
69039099,6903.90.99,,
69041000,6904.10.00,,
69049000,6904.90.00,,
69051000,6905.10.00,,
69059000,6905.90.00,,
69060000,6906.00.00,,
69072100,6907.21.00,,
69072200,6907.22.00,,
69072300,6907.23.00,,
69073000,6907.30.00,,
69074000,6907.40.00,,
69091100,6909.11.00,,
69091210,6909.12.10,,
69091220,6909.12.20,,
69091230,6909.12.30,,
69091290,6909.12.90,,
69091910,6909.19.10,,
69091920,6909.19.20,,
69091930,6909.19.30,,
69091990,6909.19.90,,
69099000,6909.90.00,,
69101000,6910.10.00,,
69109000,6910.90.00,,
69111010,6911.10.10,,
69111090,6911.10.90,,
69119000,6911.90.00,,
69120000,6912.00.00,,
69131000,6913.10.00,,
69139000,6913.90.00,,
69141000,6914.10.00,,
69149000,6914.90.00,,
70010000,7001.00.00,,
70021000,7002.10.00,,
70022000,7002.20.00,,
70023100,7002.31.00,,
70023200,7002.32.00,,
70023900,7002.39.00,,
70031200,7003.12.00,,
70031900,7003.19.00,,
70032000,7003.20.00,,
70033000,7003.30.00,,
70042000,7004.20.00,,
70049000,7004.90.00,,
70051000,7005.10.00,,
70052100,7005.21.00,,
70052900,7005.29.00,,
70053000,7005.30.00,,
70060000,7006.00.00,,
70071100,7007.11.00,,
70071900,7007.19.00,,
70072100,7007.21.00,,
70072900,7007.29.00,,
70080000,7008.00.00,,
70091000,7009.10.00,,
70099100,7009.91.00,,
70099200,7009.92.00,,
70101000,7010.10.00,,
70102000,7010.20.00,,
70109011,7010.90.11,,
70109012,7010.90.12,,
70109021,7010.90.21,,
70109022,7010.90.22,,
70109090,7010.90.90,,
70111010,7011.10.10,,
70111021,7011.10.21,,
70111029,7011.10.29,,
70111090,7011.10.90,,
70112000,7011.20.00,,
70119000,7011.90.00,,
70131000,7013.10.00,,
70132200,7013.22.00,,
70132800,7013.28.00,,
70133300,7013.33.00,,
70133700,7013.37.00,,
70134100,7013.41.00,,
70134210,7013.42.10,,
70134290,7013.42.90,,
70134900,7013.49.00,,
70139110,7013.91.10,,
70139190,7013.91.90,,
70139900,7013.99.00,,
70140000,7014.00.00,,
70151010,7015.10.10,,
70151091,7015.10.91,,
70151092,7015.10.92,,
70159010,7015.90.10,,
70159020,7015.90.20,,
70159030,7015.90.30,,
70159090,7015.90.90,,
70161000,7016.10.00,,
70169000,7016.90.00,,
70171000,7017.10.00,,
70172000,7017.20.00,,
70179000,7017.90.00,,
70181010,7018.10.10,,
70181020,7018.10.20,,
70181090,7018.10.90,,
70182000,7018.20.00,,
70189000,7018.90.00,,
70191100,7019.11.00,,
70191210,7019.12.10,,
70191290,7019.12.90,,
70191300,7019.13.00,,
70191400,7019.14.00,,
70191500,7019.15.00,,
70191900,7019.19.00,,
70196100,7019.61.00,,
70196200,7019.62.00,,
70196300,7019.63.00,,
70196400,7019.64.00,,
70196500,7019.65.00,,
70196600,7019.66.00,,
70196900,7019.69.00,,
70197100,7019.71.00,,
70197200,7019.72.00,,
70197310,7019.73.10,,
70197390,7019.73.90,,
70198000,7019.80.00,,
70199000,7019.90.00,,
70200010,7020.00.10,,
70200090,7020.00.90,,
71011000,7101.10.00,,
71012100,7101.21.00,,
71012200,7101.22.00,,
71021000,7102.10.00,,
71022100,7102.21.00,,
71022900,7102.29.00,,
71023100,7102.31.00,,
71023900,7102.39.00,,
71031000,7103.10.00,NT,0.0
71039100,7103.91.00,,
71039900,7103.99.00,,
71041000,7104.10.00,,
71042100,7104.21.00,,
71042900,7104.29.00,,
71049100,7104.91.00,,
71049900,7104.99.00,,
71051000,7105.10.00,,
71059000,7105.90.00,,
71061000,7106.10.00,,
71069100,7106.91.00,,
71069210,7106.92.10,,
71069220,7106.92.20,,
71069290,7106.92.90,,
71070000,7107.00.00,,
71081100,7108.11.00,,
71081210,7108.12.10,,
71081290,7108.12.90,,
71081310,7108.13.10,,
71081390,7108.13.90,,
71082000,7108.20.00,,
71090000,7109.00.00,,
71101100,7110.11.00,,
71101910,7110.19.10,,
71101990,7110.19.90,,
71102100,7110.21.00,,
71102900,7110.29.00,,
71103100,7110.31.00,,
71103900,7110.39.00,,
71104100,7110.41.00,,
71104900,7110.49.00,,
71110000,7111.00.00,,
71123010,7112.30.10,,
71123020,7112.30.20,,
71123090,7112.30.90,,
71129100,7112.91.00,,
71129200,7112.92.00,,
71129900,7112.99.00,,
71131100,7113.11.00,,
71131900,7113.19.00,,
71132000,7113.20.00,,
71141100,7114.11.00,,
71141900,7114.19.00,,
71142000,7114.20.00,,
71151000,7115.10.00,,
71159000,7115.90.00,,
71161000,7116.10.00,,
71162010,7116.20.10,,
71162020,7116.20.20,,
71162090,7116.20.90,,
71171100,7117.11.00,,
71171900,7117.19.00,,
71179000,7117.90.00,,
71181010,7118.10.10,NT,0.0
71181090,7118.10.90,NT,0.0
71189000,7118.90.00,NT,0.0
72011000,7201.10.00,,
72012000,7201.20.00,,
72015000,7201.50.00,,
72021100,7202.11.00,,
72021900,7202.19.00,,
72022100,7202.21.00,,
72022900,7202.29.00,,
72023000,7202.30.00,,
72024100,7202.41.00,,
72024900,7202.49.00,,
72025000,7202.50.00,,
72026000,7202.60.00,,
72027000,7202.70.00,,
72028000,7202.80.00,,
72029100,7202.91.00,,
72029200,7202.92.00,,
72029300,7202.93.00,,
72029910,7202.99.10,,
72029990,7202.99.90,,
72031000,7203.10.00,,
72039000,7203.90.00,,
72041000,7204.10.00,NT,0.0
72042100,7204.21.00,NT,0.0
72042900,7204.29.00,NT,0.0
72043000,7204.30.00,NT,0.0
72044100,7204.41.00,,
72044900,7204.49.00,NT,0.0
72045000,7204.50.00,,
72051000,7205.10.00,,
72052100,7205.21.00,,
72052910,7205.29.10,,
72052920,7205.29.20,,
72052990,7205.29.90,,
72061000,7206.10.00,,
72069000,7206.90.00,,
72071110,7207.11.10,,
72071190,7207.11.90,,
72071200,7207.12.00,,
72071900,7207.19.00,,
72072000,7207.20.00,"0,25",0.0025
72081000,7208.10.00,,
72082500,7208.25.00,,
72082610,7208.26.10,,
72082690,7208.26.90,,
72082710,7208.27.10,,
72082790,7208.27.90,,
72083610,7208.36.10,,
72083690,7208.36.90,,
72083700,7208.37.00,,
72083810,7208.38.10,,
72083890,7208.38.90,,
72083910,7208.39.10,,
72083990,7208.39.90,,
72084000,7208.40.00,,
72085100,7208.51.00,,
72085200,7208.52.00,,
72085300,7208.53.00,,
72085400,7208.54.00,,
72089000,7208.90.00,,
72091500,7209.15.00,,
72091600,7209.16.00,,
72091700,7209.17.00,,
72091800,7209.18.00,,
72092500,7209.25.00,,
72092600,7209.26.00,,
72092700,7209.27.00,,
72092800,7209.28.00,,
72099000,7209.90.00,,
72101100,7210.11.00,,
72101200,7210.12.00,,
72102000,7210.20.00,,
72103010,7210.30.10,,
72103090,7210.30.90,,
72104110,7210.41.10,,
72104190,7210.41.90,,
72104910,7210.49.10,,
72104990,7210.49.90,,
72105000,7210.50.00,,
72106100,7210.61.00,,
72106911,7210.69.11,,
72106919,7210.69.19,,
72106990,7210.69.90,,
72107010,7210.70.10,,
72107020,7210.70.20,,
72109000,7210.90.00,,
72111300,7211.13.00,,
72111400,7211.14.00,,
72111900,7211.19.00,,
72112300,7211.23.00,"0,25",0.0025
72112910,7211.29.10,"0,25",0.0025
72112920,7211.29.20,,
72119010,7211.90.10,,
72119090,7211.90.90,,
72121000,7212.10.00,,
72122010,7212.20.10,,
72122090,7212.20.90,,
72123000,7212.30.00,,
72124010,7212.40.10,,
72124021,7212.40.21,,
72124029,7212.40.29,,
72125010,7212.50.10,,
72125090,7212.50.90,,
72126000,7212.60.00,,
72131000,7213.10.00,,
72132000,7213.20.00,,
72139110,7213.91.10,,
72139190,7213.91.90,,
72139910,7213.99.10,,
72139990,7213.99.90,,
72141010,7214.10.10,,
72141090,7214.10.90,,
72142000,7214.20.00,,
72143000,7214.30.00,,
72149100,7214.91.00,,
72149910,7214.99.10,,
72149990,7214.99.90,,
72151000,7215.10.00,,
72155000,7215.50.00,,
72159010,7215.90.10,,
72159090,7215.90.90,,
72161000,7216.10.00,,
72162100,7216.21.00,,
72162200,7216.22.00,,
72163100,7216.31.00,,
72163200,7216.32.00,,
72163300,7216.33.00,,
72164010,7216.40.10,,
72164090,7216.40.90,,
72165000,7216.50.00,,
72166110,7216.61.10,,
72166190,7216.61.90,,
72166910,7216.69.10,,
72166990,7216.69.90,,
72169100,7216.91.00,,
72169900,7216.99.00,,
72171011,7217.10.11,,
72171019,7217.10.19,,
72171090,7217.10.90,,
72172010,7217.20.10,,
72172090,7217.20.90,,
72173010,7217.30.10,,
72173090,7217.30.90,,
72179000,7217.90.00,,
72181000,7218.10.00,,
